Time,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
360,5.040322581,2.927038627,3.504273504,0,4.04368932,3.538461538,3.381526104,-0.006369427,3.016129032,0,3.140794224,0.039215686,2.347921225,2.262054507,4.488687783,0.026143791,4.347280335,2.840659341,3.615384615,0,3.264214047,1.282178218,2.174509804,0,4.104417671,2.700520833,3.866920152,0,3.078378378,4.773195876,4.653846154,0.049180328,4.151724138,4.45021645,5.584158416,0.019607843,2.884393064,1.558823529,3.44973545,0.006535948,1.948717949,0.207729469,2.385321101,0,2.836805556,1.717277487,-0.005405405,-0.006535948
375,5.201612903,3.214592275,3.769230769,0,4.334951456,3.777777778,3.642570281,-0.006369427,3.190322581,0,3.371841155,0.026143791,2.4595186,2.373165618,4.773755656,0.026143791,4.589958159,2.989010989,3.828671329,0,3.468227425,1.320544554,2.266666667,0,4.361445783,2.8515625,4.121673004,0,3.235135135,5.113402062,4.935897436,0.049180328,4.334482759,4.70995671,5.900990099,0.019607843,3.115606936,1.647058824,3.587301587,0.006535948,2.03030303,0.285024155,2.486238532,0,3,1.764397906,-0.005405405,-0.006535948
390,5.318548387,3.450643777,4.038461538,0,4.621359223,4.021367521,3.86746988,-0.006369427,3.364516129,0,3.592057762,0.045751634,2.557986871,2.471698113,5.031674208,0.032679739,4.824267782,3.14010989,4.041958042,0,3.665551839,1.357673267,2.352941176,0,4.586345382,2.9921875,4.368821293,0,3.394594595,5.479381443,5.205128205,0.038251366,4.496551724,4.961038961,6.212871287,0.006535948,3.36416185,1.788235294,3.687830688,0.006535948,2.128205128,0.285024155,2.587155963,0,3.1875,1.890052356,0.010810811,-0.006535948
405,5.443548387,3.699570815,4.273504274,0,4.922330097,4.269230769,4.108433735,-0.006369427,3.516129032,0,3.801444043,0.039215686,2.649890591,2.568134172,5.303167421,0.039215686,5.050209205,3.291208791,4.248251748,0,3.866220736,1.393564356,2.415686275,0.006289308,4.819277108,3.130208333,4.600760456,0,3.540540541,5.824742268,5.465811966,0.032786885,4.655172414,5.216450216,6.50990099,0.006535948,3.537572254,1.947058824,3.851851852,0.006535948,2.2004662,0.328502415,2.669724771,0,3.350694444,2.057591623,0.037837838,-0.006535948
420,5.564516129,3.965665236,4.542735043,0,5.208737864,4.542735043,4.321285141,0,3.667741935,0,4.003610108,0.039215686,2.730853392,2.639412998,5.547511312,0.032679739,5.238493724,3.425824176,4.437062937,0,4.066889632,1.423267327,2.476470588,0.006289308,5.032128514,3.260416667,4.821292776,0,3.664864865,6.170103093,5.717948718,0.016393443,4.793103448,5.45021645,6.801980198,0.006535948,3.780346821,2.058823529,4.021164021,0.006535948,2.303030303,0.391304348,2.756880734,0,3.458333333,2.272251309,0.086486486,-0.006535948
435,5.653225806,4.21888412,4.803418803,0,5.475728155,4.794871795,4.514056225,-0.006369427,3.816129032,0,4.205776173,0.032679739,2.805251641,2.706498952,5.819004525,0.026143791,5.468619247,3.552197802,4.615384615,0,4.244147157,1.452970297,2.539215686,0.006289308,5.253012048,3.390625,5.049429658,0,3.789189189,6.505154639,5.961538462,0.010928962,4.934482759,5.683982684,7.079207921,0.006535948,4.046242775,2.188235294,4.19047619,0.006535948,2.391608392,0.458937198,2.850917431,0.006493506,3.638888889,2.439790576,0.156756757,0
450,5.75,4.549356223,5.034188034,0,5.708737864,5.042735043,4.726907631,0.006369427,3.951612903,0,4.397111913,0.026143791,2.89059081,2.777777778,6.045248869,0.032679739,5.656903766,3.67032967,4.783216783,0,4.411371237,1.485148515,2.590196078,0.012578616,5.457831325,3.502604167,5.247148289,0.006451613,3.9,6.845360825,6.170940171,-0.010928962,5.05862069,5.9004329,7.346534653,0.013071895,4.335260116,2.417647059,4.312169312,0.006535948,2.487179487,0.565217391,2.935779817,0,3.822916667,2.654450262,0.178378378,0.078431373
465,5.766129032,4.879828326,5.247863248,0,5.990291262,5.277777778,5.016064257,0,4.083870968,0,4.592057762,0.019607843,2.960612691,2.84067086,6.271493213,0.026143791,5.832635983,3.78021978,4.937062937,0,4.585284281,1.503712871,2.649019608,0.012578616,5.65060241,3.609375,5.437262357,0,4.008108108,7.154639175,6.393162393,-0.016393443,5.179310345,6.108225108,7.574257426,0.006535948,4.710982659,2.682352941,4.529100529,0.006535948,2.557109557,0.685990338,3.009174312,-0.006493506,3.954861111,2.890052356,0.313513514,-0.006535948
480,5.774193548,5.236051502,5.47008547,0.006493506,6.242718447,5.508547009,5.273092369,0.012738854,4.206451613,0,4.776173285,0.039215686,3.032822757,2.897274633,6.475113122,0.032679739,6.008368201,3.89010989,5.08041958,0,4.732441472,1.516089109,2.688235294,0.012578616,5.827309237,3.708333333,5.615969582,0,4.108108108,7.458762887,6.572649573,-0.027322404,5.282758621,6.303030303,7.806930693,0.013071895,5.063583815,2.947058824,4.756613757,0.006535948,2.643356643,0.787439614,3.084862385,0,4.107638889,3.052356021,0.362162162,-0.013071895
495,5.745967742,5.506437768,5.670940171,0.006493506,6.519417476,5.700854701,5.502008032,0.006369427,4.319354839,0,4.945848375,0.013071895,3.105032823,2.958071279,6.656108597,0.039215686,6.184100418,3.989010989,5.22027972,0,4.872909699,1.525990099,2.731372549,0.012578616,6,3.799479167,5.783269962,0,4.2,7.731958763,6.756410256,-0.032786885,5.379310345,6.480519481,8,0.006535948,5.38150289,3.229411765,5.074074074,0.006535948,2.72027972,0.93236715,3.153669725,0,4.260416667,3.178010471,0.464864865,-0.013071895
