Time,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
300,1.6862496,1.059219887,1.242946939,0,1.34035208,1.251541221,1.244119872,-0.006389798,1.204617758,0,1.168326921,0.038466281,1.067498668,1.044040242,1.480163767,0.032157112,1.48767206,1.153835579,1.32035626,0,1.236870508,0.744997251,1.00981679,-0.006309169,1.416944313,1.119231576,1.346541187,0,1.224570028,1.480901388,1.508814497,0.063513406,1.480035913,1.473305738,1.652080032,0.006514681,1.174645189,0.777704569,1.363550906,0,0.940699035,0.092231224,1.076973114,0,1.160325642,0.790359406,-0.061300526,-0.006557401
315,1.714959705,1.136511561,1.309717861,0,1.416183018,1.31775926,1.302563468,-0.006389798,1.25091795,0,1.237693834,0.044735894,1.106603613,1.082409046,1.543994004,0.025807884,1.556160709,1.207811581,1.378396119,0,1.296237915,0.768227099,1.04972408,-0.006309169,1.473723991,1.16980182,1.411635933,0,1.272641299,1.556515511,1.571105693,0.058372006,1.524555928,1.534863631,1.715491257,0.006514681,1.223435353,0.809622172,1.399435155,0,0.977326622,0.126866721,1.113787087,0,1.210203354,0.825368815,-0.04987183,-0.006557401
330,1.744278931,1.208255466,1.377710617,0,1.492140196,1.387362167,1.358811715,-0.006389798,1.296934187,0,1.301577691,0.038466281,1.142143957,1.117304422,1.597603455,0.025807884,1.596806166,1.255897767,1.429909654,0,1.349678947,0.788682358,1.08941984,0,1.531801945,1.218707464,1.47013214,0,1.321395415,1.625798196,1.627227454,0.058372006,1.565017497,1.590206551,1.77512015,0.006514681,1.276427884,0.860653652,1.441613931,0,1.013506279,0.143744759,1.150746208,0,1.267534286,0.876776782,-0.04987183,-0.006557401
345,1.776864136,1.285928504,1.442383828,0,1.559676403,1.451433663,1.420831588,-0.006389798,1.343454202,0,1.360698814,0.050966444,1.174438072,1.151685968,1.654558348,0.025807884,1.629322578,1.300281486,1.482081223,0,1.401232398,0.808176152,1.123783027,0,1.583399012,1.264597426,1.527873134,0.00643089,1.361669314,1.688687284,1.681162093,0.053204036,1.601822784,1.640130859,1.829805337,0.019418086,1.317507909,0.899682995,1.465115322,0,1.050870526,0.164449432,1.188486536,0,1.300229506,0.923593842,-0.044206093,-0.006557401
360,1.798457418,1.367885612,1.505026614,0,1.618137822,1.512588086,1.477397089,-0.006389798,1.390318511,0,1.420887611,0.038466281,1.208339623,1.182357214,1.702689207,0.025807884,1.676588083,1.345644055,1.529395205,0,1.450257884,0.825130346,1.155153228,0,1.630106375,1.308473576,1.582461325,0,1.405699453,1.753225805,1.732336049,0.048009219,1.639331443,1.695655324,1.884666524,0.019418086,1.356966746,0.939547594,1.492844645,0.006514681,1.081370482,0.188742125,1.219448762,0,1.344640134,0.999630455,-0.005420067,-0.006557401
375,1.824809404,1.438552855,1.562185028,0,1.674279786,1.563975538,1.535268153,-0.006389798,1.432777719,0,1.475184237,0.025807884,1.241129446,1.215851656,1.753322762,0.025807884,1.720971802,1.383543328,1.574571343,0,1.496991781,0.84180188,1.183770097,0,1.679233674,1.34847891,1.633481144,0,1.443415237,1.81048342,1.781018227,0.048009219,1.674191928,1.742211442,1.931664894,0.019418086,1.414786317,0.973449146,1.523291962,0.006514681,1.108662625,0.250777516,1.24882337,0,1.386294361,1.016822856,-0.005420067,-0.006557401
390,1.843489496,1.493048755,1.617100785,0,1.726573489,1.613702311,1.58257427,-0.006389798,1.473507331,0,1.524328238,0.044735894,1.269194899,1.244643844,1.797024619,0.032157112,1.762033289,1.420722331,1.617794507,0,1.540206121,0.857675229,1.209837924,0,1.720325295,1.384339326,1.680608386,0,1.480375284,1.86862505,1.82537608,0.037537919,1.704120936,1.785244788,1.975867109,0.006514681,1.473426155,1.025408885,1.544969936,0.006514681,1.140459399,0.250777516,1.277359678,0,1.432103897,1.061274618,0.010752792,-0.006557401
405,1.86307938,1.547471189,1.662695089,0,1.778729969,1.661884388,1.630892847,-0.006389798,1.507655218,0,1.568916715,0.038466281,1.294697192,1.272042818,1.841052272,0.038466281,1.800092851,1.456568463,1.657895021,0,1.582317606,0.872783617,1.228378432,0.006269613,1.761176046,1.41832785,1.722902384,0,1.513046067,1.920554577,1.866528598,0.032260862,1.732570598,1.827199039,2.016222282,0.006514681,1.512392123,1.080807664,1.579360457,0.006514681,1.163296487,0.284052304,1.300116665,0,1.470335475,1.117627555,0.037139547,-0.006557401
420,1.8816788,1.602547274,1.712488069,0,1.825957633,1.712488069,1.671714842,0,1.540675429,0,1.610159674,0.038466281,1.316636999,1.291822404,1.879085025,0.032157112,1.830738763,1.487456516,1.693239014,0,1.622727145,0.885116765,1.24601758,0.006269613,1.797099936,1.449366965,1.761522363,0,1.540058866,1.969920033,1.904782858,0.016260521,1.756668149,1.864113688,2.054377573,0.006514681,1.564513101,1.118030375,1.613661784,0.006514681,1.194840321,0.330241687,1.323589021,0,1.494775004,1.185478222,0.082949083,-0.006557401
435,1.895101821,1.652283609,1.758447193,0,1.868061058,1.756973353,1.707300509,-0.006389798,1.5719705,0,1.649768812,0.032157112,1.336382123,1.310087752,1.919713497,0.025807884,1.866962677,1.51561015,1.725510084,0,1.657112628,0.897299656,1.263905145,0.006269613,1.833063275,1.479471586,1.799963996,0,1.566361126,2.01559007,1.940400493,0.010869672,1.780779873,1.89971402,2.089293838,0.006514681,1.618643961,1.159467564,1.646825445,0.006514681,1.221304261,0.377708224,1.348311414,0.006472515,1.534474874,1.23541059,0.14562019,0
450,1.909542505,1.713681925,1.797441303,0,1.903410836,1.798856731,1.745175705,0.006349228,1.599713363,0,1.68586398,0.025807884,1.358561025,1.329135947,1.95235347,0.032157112,1.895654476,1.541229662,1.754960065,0,1.688502524,0.910332422,1.278206819,0.012500163,1.865293553,1.504655933,1.832125086,0.00643089,1.589235205,2.059922379,1.970036772,-0.010989122,1.801482165,1.931584149,2.121846441,0.012987196,1.67433764,1.22895232,1.670000285,0.006514681,1.24909324,0.448024723,1.370109037,0,1.573378863,1.295945675,0.164139238,0.075507553
465,1.911929141,1.771527565,1.832239525,0,1.944522224,1.837016061,1.794433268,0,1.626072973,0,1.721347334,0.019418086,1.376398733,1.345647054,1.983961664,0.025807884,1.921710541,1.564486525,1.781214556,0,1.720135332,0.917774779,1.294458531,0.012500163,1.894707438,1.528092273,1.86210335,0,1.611058221,2.098586989,2.000555572,-0.016529302,1.821206671,1.961252579,2.148764392,0.006514681,1.742391103,1.303551934,1.710025149,0.006514681,1.268948293,0.522353129,1.388585313,-0.006514681,1.600369137,1.358422617,0.272705618,-0.006557401
480,1.913120326,1.83034721,1.867189319,0.006472515,1.979996612,1.873116238,1.836269434,0.012658397,1.649898551,0,1.753741402,0.038466281,1.394466567,1.360277497,2.011579253,0.032157112,1.947104892,1.587214776,1.805073704,0,1.746141526,0.922705755,1.305148104,0.012500163,1.920930634,1.549333988,1.88948636,0,1.630829102,2.135202932,2.024543016,-0.027702603,1.837809155,1.988289372,2.17553899,0.012987196,1.802301014,1.3729707,1.750349412,0.006514681,1.292905411,0.580784212,1.40728804,0,1.63073724,1.399298446,0.309073262,-0.013158085
495,1.908944955,1.872792113,1.897760805,0.006472515,2.017488672,1.902235086,1.872111057,0.006349228,1.671352025,0,1.782693224,0.012987196,1.412213739,1.375756856,2.035503839,0.038466281,1.971870309,1.607237692,1.827814877,0,1.770350201,0.926633104,1.316776142,0.012500163,1.945910149,1.568507405,1.914459281,0,1.648658626,2.166989716,2.048519631,-0.03333642,1.853059995,2.012302239,2.197224577,0.006514681,1.853403632,1.442062921,1.804029562,0.006514681,1.313798859,0.658745754,1.423992215,0,1.660210238,1.429835169,0.381762996,-0.013158085
510,1.905951837,1.904602649,1.923062598,0,2.049257544,1.930529963,1.900727926,0.01892801,1.691166543,0,1.809649034,0.006514681,1.429651433,1.390478468,2.061176194,0.025807884,1.99147878,1.628486107,1.848399748,0,1.793986642,0.934441831,1.330346287,0.012500163,1.969160417,1.587852447,1.937729029,0.00643089,1.665664962,2.196078445,2.0687003,-0.039002158,1.868081737,2.034054671,2.21952629,0.012987196,1.913175376,1.506688364,1.838279485,0.012987196,1.330574649,0.749500117,1.442592313,0,1.684983343,1.447226912,0.496671876,0.012987196
525,1.897523129,1.93357193,1.947739976,0.006472515,2.080654398,1.95804622,1.930298384,0.012658397,1.709429201,0.006349228,1.833014583,0.044735894,1.445244264,1.402411164,2.083393,0.025807884,2.013507347,1.646119479,1.867489502,0,1.812719972,0.936384522,1.345268097,0.012500163,1.989688183,1.605785417,1.957252426,0,1.67684394,2.222671243,2.088481752,-0.056194558,1.881831292,2.054789513,2.238178576,0.006514681,1.972795679,1.586831358,1.873835111,0.006514681,1.34038466,0.843148477,1.458721695,0,1.706009922,1.472760214,0.506491923,-0.013158085
540,1.896918352,1.960517834,1.970632542,0,2.109918953,1.977754234,1.951060375,0.01892801,1.72621686,0,1.855846625,0.019418086,1.45397346,1.413183261,2.102366784,0.038466281,2.031775223,1.662405628,1.885691289,0,1.830036422,0.940258619,1.357450989,0.012500163,2.009264665,1.62288871,1.975874938,0.00643089,1.685898328,2.246941601,2.10632063,-0.067822596,1.893838745,2.074015592,2.255451971,0.012987196,2.02677828,1.662141976,1.916766982,0.012987196,1.35492156,0.909504472,1.475644362,-0.006514681,1.731532627,1.478744672,0.614454912,-0.013158085
555,1.897523129,1.983809422,1.990680383,0,2.134912989,1.998240756,1.967477387,0.02515856,1.740466175,0.006349228,1.876511979,0.044735894,1.461612916,1.421313387,2.120444515,0.025807884,2.050792367,1.677917832,1.902524932,0,1.846530544,0.941224803,1.36799061,0.018692133,2.026349971,1.637174667,1.99312125,0,1.69387842,2.267438543,2.121800816,-0.073687716,1.906728844,2.090741097,2.27090027,0.012987196,2.073644424,1.728004954,1.957931331,0.006514681,1.367470276,1.016420198,1.489703433,0,1.754019141,1.487063199,0.676798043,-0.013158085
570,1.904752077,2.003102625,2.009761621,0,2.154242755,2.015472659,1.983076589,0.02515856,1.755073176,0,1.895132451,0.050966444,1.468186897,1.431383966,2.138734428,0.032157112,2.067868556,1.690663352,1.917539452,-0.006514681,1.860157589,0.947962076,1.376442065,0.018692133,2.043668693,1.649759782,2.009055794,0.012820688,1.700315679,2.285952693,2.1365406,-0.079587438,1.918442754,2.107191455,2.285106496,0.012987196,2.117716944,1.806358269,2.000335344,0.006514681,1.393841567,1.105032856,1.504077397,-0.006514681,1.774245887,1.494138701,0.795801335,0
585,2.019194873,2.021462291,2.024543016,0,2.172653317,2.029047528,1.99297766,0.02515856,1.770568782,0.006349228,1.912879623,0.044735894,1.474217066,1.435383971,2.151972641,0.032157112,2.084658038,1.700744083,1.930811724,-0.006514681,1.873601432,0.949878703,1.379901421,0.018692133,2.057618803,1.657731922,2.023233247,0.00643089,1.707202081,2.302585093,2.150071249,-0.09149234,1.928017028,2.121820765,2.298119692,0.019418086,2.159928793,1.864536023,2.045813625,0.006514681,1.407056353,1.189374005,1.51169358,-0.006514681,1.796954286,1.482318232,0.843429384,0.105360516
600,2.058044903,2.036135241,2.041331323,0,2.187468402,2.045761009,2.00278166,0.02515856,1.786909015,0.006349228,1.930317318,0.044735894,1.482698035,1.44234571,2.166075774,0.038466281,2.100658379,1.708238497,1.941404509,0,1.887373647,0.950835641,1.387274273,0.018692133,2.072388616,1.666625261,2.036716597,0.00643089,1.711604143,2.318438148,2.161946698,-0.103540679,1.936506467,2.135216122,2.310965719,0.012987196,2.197866632,1.930668533,2.080763419,0.006514681,1.487625792,1.271225031,1.520255707,-0.006514681,1.815774345,1.470356367,0.888891758,-0.006557401
615,2.081958533,2.046723247,2.054561946,0,2.203676213,2.05784243,2.012490474,0.02515856,1.802454758,0.006349228,1.94332817,0.019418086,1.489628756,1.447781849,2.179471131,0.038466281,2.115902577,1.716171112,1.95089272,0,1.89895776,0.954654261,1.39020826,0.018692133,2.086445072,1.673488033,2.048551055,0.012820688,1.715986911,2.333544176,2.174168801,-0.115735952,1.946402639,2.148434413,2.32170801,0.012987196,2.233179254,1.987068222,2.110694085,0.012987196,1.569004343,1.341842599,1.531724295,0,1.835355391,1.458249681,1.050632607,0.050966444
630,2.1008834,2.060486195,2.067079116,0,2.214337294,2.07031886,2.022105933,0.02515856,1.818286224,0.012658397,1.955661317,0.038466281,1.495040823,1.450734607,2.192689422,0.032157112,2.12643691,1.722079549,1.958813554,0,1.906440958,0.958932851,1.397505787,0.024845999,2.099814917,1.678361337,2.058792549,0.00643089,1.7193825,2.346453987,2.181430997,-0.134312338,1.954249663,2.159484249,2.332336129,0.025807884,2.269082106,2.043509532,2.143483908,0.019418086,1.601950746,1.418382676,1.538641318,-0.006514681,1.85183928,1.459466967,1.146114623,-0.006557401
645,2.127655503,2.067025728,2.081576014,0,2.223310699,2.082108921,2.030048786,0.02515856,1.832323366,0,1.965318317,0.038466281,1.497491204,1.453188596,2.201238632,0.038466281,2.138834788,1.726976718,1.965203352,0,1.912881406,0.959407122,1.402341387,0.024845999,2.11057823,1.684178125,2.067007139,0.019169916,1.722283856,2.358224599,2.18959823,-0.14689112,1.961065658,2.170907269,2.340472092,0.019418086,2.29795009,2.094764716,2.171017002,0.019418086,1.618256721,1.498155441,1.543552919,-0.006514681,1.863757081,1.452140927,1.189819057,0.006514681
660,2.141961899,2.076755534,2.095865752,0,2.232204296,2.09428805,2.038452197,0.01892801,1.868820067,0.006349228,1.972876932,0.038466281,1.500911681,1.456614095,2.20872183,0.032157112,2.148155434,1.731363759,1.970578395,0,1.916332235,0.960828586,1.407153716,0.024845999,2.118816707,1.688037271,2.073243667,0.019169916,1.723249107,2.367928702,2.194847585,-0.166061036,1.967353466,2.180246241,2.348542394,0.006514681,2.318640484,2.132424584,2.19487025,0.012987196,1.627456418,1.544577278,1.550875383,-0.006514681,1.87712984,1.439810314,1.218994546,0
